map_shape_id,role_title,full_name,political_party,bio,contact_email,contact_phone,holding_since,source_url,photo_url
29909,State Representative,Wick Thomas,Democratic Party,State Representative for MO District 19,wick.thomas@house.mo.gov,573-751-3310,,https://house.mo.gov/MemberDetails.aspx?district=019,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/wthomas2.jpg
29910,State Representative,Bill Falkner,Republican Party,State Representative for MO District 10,bill.falkner@house.mo.gov,573-751-9755,,https://house.mo.gov/memberdetails.aspx?district=010,https://house.mo.gov/MemberPhoto.aspx?id=2062
29911,State Representative,Nathan Toman,Republican Party,State Representative for ND District 34,nptoman@ndlegis.gov,,,https://ndlegis.gov/biography/nathan-toman,https://www.ndlegis.gov/sites/default/files/styles/member_list_photo/public/person/photo/nptoman2023.jpg?itok=585ikeOa
29913,State Representative,Jeff Hoverson,Republican Party,State Representative for ND District 3,jahoverson@ndlegis.gov,,,https://ndlegis.gov/biography/jeff-a-hoverson,https://www.ndlegis.gov/sites/default/files/styles/member_list_photo/public/person/photo/jahoverson2023.jpg?itok=MxnKpSrt
29914,State Representative,Helena Hayes,Republican Party,State Representative for IA District 88,helena.hayes@legis.iowa.gov,515-281-3221,,https://www.legis.iowa.gov/legislators/legislator/newsletter?id=33991&ga=90,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=33991
29915,State Representative,Wendy Larson,Republican Party,State Representative for IA District 7,wendy.larson@legis.iowa.gov,515-281-3221,,https://www.legis.iowa.gov/legislators/legislator?personID=39538,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=39538
29918,State Representative,Justin Jones,Democratic Party,State Representative for TN District 52,rep.justin.jones@capitol.tn.gov,615-741-2184,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H52,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JustinJones_TN_HD52.jpg
29923,State Representative,Jason Zachary,Republican Party,State Representative for TN District 14,rep.jason.zachary@capitol.tn.gov,615-741-2264,,https://tnhousegop.org/members/representative-jason-zachary/,http://www.capitol.tn.gov/house/members/images/h14.jpg
29924,State Representative,Tom Moore,Republican Party,State Representative for IA District 18,tom.moore@legis.iowa.gov,515-281-3221,,https://iowahouserepublicans.nationbuilder.com/reps,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=17112
29925,State Representative,Bill Gustoff,Republican Party,State Representative for IA District 40,bill.gustoff@legis.iowa.gov,515-281-3221,,https://eepurl.com/h6jOxr,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=33978
29927,State Representative,Brienne Brown,Democratic Party,State Representative for WI District 43,rep.brown@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2025/legislators/assembly/2888,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Brienne_Brown.jpg
29936,State Representative,Lauren McNally,Democratic Party,State Representative for OH District 58,rep58@ohiohouse.gov,614-466-9435,,https://www.ohiohouse.gov/members/lauren-mcnally,https://www.legislature.ohio.gov/assets/people/lauren-mcnally/headshots/thumbnails/medium/lauren-mcnally-february-2023-headshot_medium.jpg
29937,State Representative,Melanie Miller,Republican Party,State Representative for OH District 67,rep67@ohiohouse.gov,614-466-0961,,https://www.ohiohouse.gov/members/melanie-miller,https://www.legislature.ohio.gov/assets/people/melanie-miller/headshots/thumbnails/medium/melanie-miller-january-2023-headshot_medium.jpg
29939,State Representative,Donnie Loftis,Republican Party,State Representative for NC District 109,donnie.loftis@ncleg.gov,919-733-5809,,https://www.ncleg.gov/Members/Biography/H/788,https://www.ncleg.gov/Members/MemberImage/H/788/Low
29940,State Representative,Kyle Hoffman,Republican Party,State Representative for KS District 116,kyle.hoffman@house.ks.gov,,,https://www.kslegislature.gov/legislators/rep_hoffman_kyle_1/,https://www.kslegislature.gov/static/li_pics/rep_hoffman_kyle_1.jpg
29944,State Representative,Carey Hamilton,Democratic Party,State Representative for IN District 87,h87@iga.in.gov,800-382-9842,,https://iga.in.gov/legislative/2019/legislators/legislator_carey_hamilton_1/,https://indianahousedemocrats.org/images/made/images/remote/https_assets.indianahousedemocrats.org/members/Headshots/Hamilton_Carey-21_web_800_999_80.jpg
29946,State Representative,Mike Demicco,Democratic Party,State Representative for CT District 21,mike.demicco@cga.ct.gov,860-240-8585,,"https://cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27021%27&dist_name=Demicco,%20Mike",http://www2.housedems.ct.gov/Demicco/images/Demicco_HS.jpg
29947,State Representative,Mark DeCaprio,Republican Party,State Representative for CT District 48,mark.decaprio@housegop.ct.gov,860-240-8700,,https://www.cthousegop.com/decaprio/,
29948,State Representative,Mitch Bolinsky,Republican Party,State Representative for CT District 106,mitch.bolinsky@housegop.ct.gov,860-240-8700,,"https://cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27106%27&dist_name=Bolinsky,%20Mitch",https://www.cthousegop.com/bolinsky/wp-content/uploads/sites/8/2016/12/Bolinsky-Bio-Web-Sized.jpg
29949,State Representative,Mike Bare,Democratic Party,State Representative for WI District 80,rep.bare@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2554,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2554.jpg
29950,State Representative,Jodi Emerson,Democratic Party,State Representative for WI District 91,rep.emerson@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2019/legislators/assembly/1939,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2465.jpg
29952,State Representative,Norman Crow,Republican Party,State Representative for AL District 63,norman.crow@alhouse.gov,334-261-0558,,https://ballotpedia.org/Norman_Crow_(Alabama),
29953,State Representative,Garrett Bascom,Republican Party,State Representative for IN District 68,h68@iga.in.gov,317-232-9600,,https://iga.in.gov/legislative/2026/legislators/legislator_garrett_bascom_1,"https://static.wixstatic.com/media/f28da3_b29a2e74679b49238353ddcbc6d86e18~mv2.jpg/v1/crop/x_1193,y_1470,w_2798,h_3119/fill/w_264,h_296,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/ATR_8283.jpg"
29954,State Representative,Alex Burton,Democratic Party,State Representative for IN District 77,h77@iga.in.gov,800-382-9842,,https://iga.in.gov/legislative/2026/legislators/legislator_alex_burton_1,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/AlexBurton2024.jpeg
29955,State Representative,Kadeem Roberts,Democratic Party,State Representative for CT District 137,kadeem.roberts@cga.ct.gov,860-240-8585,,https://www.housedems.ct.gov/Roberts,
29956,State Representative,Tracy Marra,Republican Party,State Representative for CT District 141,tracy.marra@housegop.ct.gov,860-240-8700,,https://www.cthousegop.com/Marra/,
29957,State Representative,Amy Morrin Bello,Democratic Party,State Representative for CT District 28,amy.morrinbello@cga.ct.gov,800-842-8267,,"https://cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27028%27&dist_name=Morrin%20Bello,%20Amy",http://www2.housedems.ct.gov/MorrinBello/images/MorrinBello_HS.jpg
29958,State Representative,Vin Candelora,Republican Party,State Representative for CT District 86,vincent.candelora@housegop.ct.gov,860-240-8700,,"https://cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27086%27&dist_name=Candelora,%20Vincent%20J.",https://www.cthousegop.com/candelora/wp-content/uploads/sites/12/2022/02/Candelora-2022-Bio-Photo-Web.jpg
29959,State Representative,Amanda Nedweski,Republican Party,State Representative for WI District 32,rep.nedweski@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2551,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2551.jpg
29960,State Representative,Clint Anderson,Democratic Party,State Representative for WI District 45,rep.canderson@legis.wisconsin.gov,608-237-9145,,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2559,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2559.jpg
29962,State Representative,Bob Marshall,Democratic Party,State Representative for CO District 43,bob.marshall.house@coleg.gov,303-866-2936,,https://leg.colorado.gov/legislators/bob-marshall,"https://leg.colorado.gov/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM1pUQXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--18c815634a34450ae6caf0855eeb0406ea4582cc/Marshall,%20Bob.jpg"
29963,State Representative,Andrew Ireland,Republican Party,State Representative for IN District 90,h90@iga.in.gov,317-232-9600,,https://iga.in.gov/legislative/2026/legislators/legislator_andrew_ireland_1,https://storage.googleapis.com/enview-dev-public-general/legislative-people-photos/157749.jpg
29964,State Representative,Tonya Pfaff,Democratic Party,State Representative for IN District 43,h43@iga.in.gov,800-382-9842,,https://iga.in.gov/legislative/2019/legislators/legislator_tonya_pfaff_1/,https://indianahousedemocrats.org/images/made/images/remote/https_assets.indianahousedemocrats.org/members/Headshots/Pfaff-headshot-118_web_800_999_80.jpg
29965,State Representative,Tim Wesco,Republican Party,State Representative for IN District 21,h21@iga.in.gov,317-232-9600,,https://iga.in.gov/legislative/2021/legislators/legislator_timothy_wesco_1025,https://www.indianahouserepublicans.com/clientuploads/directory/members/Main_List/Wesco_MainList2023.png
29966,State Representative,Arnie Jensen,Republican Party,State Representative for CT District 131,arnold.jensen@housegop.ct.gov,860-240-8700,,https://www.cthousegop.com/jensen/,https://cdn.rep-am.com/wp-content/uploads/2024/10/20241024-161212-pic-447309389.jpg
29967,State Representative,Pat Callahan,Republican Party,State Representative for CT District 108,patrick.callahan@housegop.ct.gov,860-240-8700,,"https://cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27108%27&dist_name=Callahan,%20Patrick%20E.",https://www.cga.ct.gov/legpics/108.png?ver=
29968,State Representative,Maryam Khan,Democratic Party,State Representative for CT District 5,maryam.khan@cga.ct.gov,800-842-8267,,"https://www.cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27005%27&dist_name=005%20-%Khan,%Maryam",http://www2.housedems.ct.gov/Khan/images/Khan_HS.jpg
29969,State Representative,Karen Hurd,Republican Party,State Representative for WI District 69,rep.hurd@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2552,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2552.jpg
29970,State Representative,Tracy Richardson,Republican Party,State Representative for OH District 86,rep86@ohiohouse.gov,614-466-8147,,https://ohiohouse.gov/tracy-m-richardson,https://www.legislature.ohio.gov/assets/people/tracy-m-richardson/headshots/thumbnails/medium/tracy-m-richardson-january-2023-headshot_medium.jpg
29971,State Representative,Jeff Hilovsky,Republican Party,State Representative for DE District 4,jeff.hilovsky@delaware.gov,302-744-4171,,https://housegop.delaware.gov/members/house-district-4/,https://housegop.delaware.gov/wp-content/blogs.dir/207/files/sites/207/2022/12/JeffHilovsky2023-square-710x710.jpg
29973,State Representative,Carolyn Caiharr,Republican Party,State Representative for KS District 33,carolyn.caiharr@house.ks.gov,785-296-8153,,https://www.kslegislature.gov/legislators/rep_caiharr_carolyn_1/,https://www.kslegislature.gov/static/li_pics/rep_caiharr_carolyn_1.jpg
29976,State Representative,Kerri Harris,Democratic Party,State Representative for DE District 32,kerrievelyn.harris@delaware.gov,302-744-4351,,https://housedems.delaware.gov/members/house-district-32/,https://housedems.delaware.gov/wp-content/blogs.dir/210/files/sites/210/2023/02/Harris.jpg
29977,State Representative,Charles Postles,Republican Party,State Representative for DE District 33,charles.postles@delaware.gov,302-744-4171,,https://housegop.delaware.gov/members/house-district-33/,https://housegop.delaware.gov/wp-content/blogs.dir/207/files/sites/207/2022/08/Charlie_Postles_Member_Card_710x710.png
29978,State Representative,Allison Russo,Democratic Party,State Representative for OH District 7,rep07@ohiohouse.gov,614-466-8012,,https://ohiohouse.gov/c-allison-russo,https://www.legislature.ohio.gov/assets/people/c-allison-russo/headshots/thumbnails/medium/c-allison-russo-january-2021-headshot_medium.jpg
29979,State Representative,Chris Glassburn,Democratic Party,State Representative for OH District 15,rep15@ohiohouse.gov,614-466-3100,,https://ohiohouse.gov/members/chris-glassburn,"https://img1.wsimg.com/isteam/ip/fdba7286-8a27-4b98-a8ec-557eff11bd3a/IMG_3635.jpg/:/cr=t:5.66%25,l:0%25,w:94.34%25,h:94.34%25/rs=w:365,h:487,cg:true,m"
29980,State Representative,Steven Foster,Republican Party,State Representative for ME District 32,steven.foster@legislature.maine.gov,800-423-2900,,https://legislature.maine.gov/house/house/MemberProfiles/Details/1370,https://legislature.maine.gov/house/house/Repository/MemberProfiles/dc1e3209-322d-403d-b1b6-6290ee06199b_Foster.jpg
29986,State Representative,Melissa Minor-Brown,Democratic Party,State Representative for DE District 17,melissa.minorbrown@delaware.gov,302-744-4351,,https://housedems.delaware.gov/members/house-district-17/,https://housedems.delaware.gov/wp-content/blogs.dir/210/files/sites/210/2023/02/Minor-Brown.jpg
29992,State Representative,Gloristine Brown,Democratic Party,State Representative for NC District 8,gloristine.brown@ncleg.gov,919-715-3023,,https://www.ncleg.gov/Members/Biography/H/794,https://www.ncleg.gov/Members/MemberImage/H/794/Low
29993,State Representative,Heidi Workman,Republican Party,State Representative for OH District 72,rep72@ohiohouse.gov,614-466-2004,,https://ohiohouse.gov/members/heidi-workman,https://www.record-courier.com/gcdn/authoring/authoring-images/2024/03/05/NREC/72855871007-heidi-workman.jpg?width=412&height=872&fit=crop&format=pjpg&auto=webp
29999,State Representative,Derrick McCollum,Republican Party,State Representative for GA District 30,derrick.mccollum@house.ga.gov,404-656-0152,,https://www.legis.ga.gov/members/house,https://www.legis.ga.gov/api/images/default-source/portraits/mccollum-derrick-5022.jpg
30000,State Representative,Gabriel Sanchez,Democratic Party,State Representative for GA District 42,gabriel.sanchez@house.ga.gov,404-656-0126,,https://www.legis.ga.gov/members/house/5068,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Gabriel_SanchezGA.jpg
30001,State Representative,Rob Matzie,Democratic Party,State Representative for PA District 16,rmatzie@pahouse.net,717-787-4444,,https://www.legis.state.pa.us/cfdocs/legis/home/member_information/House_bio.cfm?id=1173,https://www.palegis.us/resources/images/members/300/1173.jpg
30003,State Representative,Terry Brown,Democratic Party,State Representative for NC District 92,terry.brown@ncleg.gov,919-733-5654,,https://www.ncleg.gov/Members/Biography/H/783,https://www.ncleg.gov/Members/MemberImage/H/783/Low
30010,State Representative,Priscilla Prado,Democratic Party,State Representative for WI District 9,rep.prado@legis.wisconsin.gov,608-237-9109,,https://docs.legis.wisconsin.gov/2025/legislators/assembly/2879,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/PriscillaPrado2024.jpeg
30013,State Representative,Krista Griffith,Democratic Party,State Representative for DE District 12,krista.griffith@delaware.gov,302-744-4351,,https://housedems.delaware.gov/members/house-district-12/,https://housedems.delaware.gov/wp-content/blogs.dir/210/files/sites/210/2022/09/Griffith-headshot.jpg
30014,State Representative,Marty Long,Republican Party,State Representative for KS District 124,marty.long@house.ks.gov,785-296-7641,,https://www.kslegislature.gov/legislators/rep_long_martin_1/,https://www.kslegislature.gov/static/li_pics/rep_long_martin_1.jpg
30028,State Representative,Jennifer Boylan,Democratic Party,State Representative for RI District 66,rep-boylan@rilegislature.gov,401-222-4263,,https://www.rilegislature.gov/representatives/boylan/Pages/Biography.aspx,https://www.rilegislature.gov/LegislationPictures/jennifer_boylan.jpg
30029,State Representative,Bill Bloom,Republican Party,State Representative for KS District 64,lewis.bloom@house.ks.gov,785-296-7654,,https://www.kslegislature.gov/legislators/rep_bloom_lewis_1/,https://www.kslegislature.gov/static/li_pics/rep_bloom_lewis_1.jpg
30034,State Representative,Vernetta Alston,Democratic Party,State Representative for NC District 29,vernetta.alston@ncleg.gov,919-733-5872,,https://www.ncleg.gov/Members/Biography/H/765,https://www.ncleg.gov/Members/MemberImage/H/765/Low
30038,State Representative,Grant Pace,Republican Party,State Representative for UT District 60,gpace@le.utah.gov,801-538-1029,,https://house.utleg.gov/rep/PACEG/,https://cdn-hdbdp.nitrocdn.com/iWmKbInheBqiLbgJHQSBxQqpIXvFXnqc/assets/images/optimized/rev-e4f0a15/juuva.com/wp-content/uploads/2021/04/grant-portrait-1.jpg
30040,State Representative,Ryan Clancy,Democratic Party,State Representative for WI District 19,rep.clancy@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2538,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2538.jpg
30041,State Representative,John Bartlett,Democratic Party,State Representative for IN District 95,h95@iga.in.gov,800-382-9842,,https://iga.in.gov/legislative/2021/legislators/legislator_john_bartlett_942,https://indianahousedemocrats.org/images/made/images/remote/https_assets.indianahousedemocrats.org/members/Headshots/Bartlett_John_web_800_999_80.jpg
30042,State Representative,Jessie Rodriguez,Republican Party,State Representative for WI District 21,rep.rodriguez@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2017/legislators/assembly/1604,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2505.jpg
30044,State Representative,Dan Gaiewski,Democratic Party,State Representative for CT District 40,daniel.gaiewski@cga.ct.gov,860-240-8585,,https://www.housedems.ct.gov/gaiewski,
30053,State Representative,Hamilton Grant,Democratic Party,State Representative for SC District 79,hamiltongrant@schouse.gov,803-212-6794,,https://www.scstatehouse.gov/member.php?code=0705681734,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/HamiltonGrant2024.jpeg
30056,State Representative,Tom Determann,Republican Party,State Representative for IA District 69,tom.determann@legis.iowa.gov,515-281-3221,,https://www.legis.iowa.gov/legislators/legislator/newsletter?id=33984&ga=90,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=33984
30059,State Representative,Clint Moses,Republican Party,State Representative for WI District 92,rep.moses@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2021/legislators/assembly/2253,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2487.jpg
30060,State Representative,Andy Shamblin,Republican Party,State Representative for WV District 59,andy.shamblin@wvhouse.gov,304-340-3392,,https://www.wvlegislature.gov/House/lawmaker.cfm?member=Delegate%20Shamblin,http://www.wvlegislature.gov/images/members/2023/house/shamblin_andy.jpg
30062,State Representative,Derek Wulf,Republican Party,State Representative for IA District 76,derek.wulf@legis.iowa.gov,515-281-3221,,https://www.legis.iowa.gov/legislators/legislator/newsletter?id=33986&ga=90,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=33986
30064,State Representative,Lori Gramlich,Democratic Party,State Representative for ME District 131,lori.gramlich@legislature.maine.gov,800-423-2900,,https://legislature.maine.gov/house/house/MemberProfiles/Details/1342,https://legislature.maine.gov/house/house/Repository/MemberProfiles/d346883e-e53b-4578-bd40-44eb245624e9_gramlich.jpg
30065,State Representative,Cristin McCarthy Vahey,Democratic Party,State Representative for CT District 133,cristin.mccarthyvahey@cga.ct.gov,860-240-8585,,"https://cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27133%27&dist_name=McCarthy%20Vahey,%20Cristin",http://www2.housedems.ct.gov/McCarthyVahey/images/McCarthyVahey_HS.jpg
30066,State Representative,Carter Barrett,Republican Party,State Representative for GA District 24,carter.barrett@house.ga.gov,404-656-0152,,https://www.legis.ga.gov/members/house,https://www.legis.ga.gov/api/images/default-source/portraits/barrett-carter-5020.jpg
30067,State Representative,Clarke Sanders,Republican Party,State Representative for KS District 69,clarke.sanders@house.ks.gov,785-296-7369,,https://www.kslegislature.gov/legislators/rep_sanders_clarke_1/,https://www.kslegislature.gov/static/li_pics/rep_sanders_clarke_1.jpg
30071,State Representative,LaKeySha Bosley,Democratic Party,State Representative for MO District 79,lakeysha.bosley@house.mo.gov,573-751-6800,,https://house.mo.gov/MemberDetails.aspx?district=079,https://house.mo.gov/MemberPhoto.aspx?id=2133
30072,State Representative,Leon Stavrinakis,Democratic Party,State Representative for SC District 119,leonstavrinakis@schouse.gov,803-734-3039,,https://scstatehouse.gov/member.php?code=1747727063,https://scstatehouse.gov/images/members/1747727063.jpg
30073,State Representative,Joe Webb,Republican Party,State Representative for WY District 19,joe.webb@wyoleg.gov,,,https://wyoleg.gov/Legislators/2025/H/2120,https://wyoleg.gov/LegislatorSummary/Photos/68th-WebbJoe.jpg
30074,State Representative,Elizabeth Rowray,Republican Party,State Representative for IN District 35,h35@iga.in.gov,317-232-9619,,https://iga.in.gov/legislative/2021/legislators/legislator_elizabeth_rowray_1,https://www.indianahouserepublicans.com/clientuploads/directory/members/Main_List/Rowray_MainList2023.png
30075,State Representative,Lindsay James,Democratic Party,State Representative for IA District 71,lindsay.james@legis.iowa.gov,515-281-3221,,https://eepurl.com/gXSDkT,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=27039
30079,State Representative,Julia Greenfield,Green Party,State Representative for NC District 100,julia.greenfield@ncleg.gov,919-715-0706,,https://www.ncleg.gov/Members/Biography/H/829,https://greenvoterguidenc.org/wp-content/uploads/Julia-Greenfield-square-400x400.png
30080,State Representative,Stan Lambert,Republican Party,State Representative for TX District 71,stan.lambert@house.texas.gov,512-463-0718,,https://house.texas.gov/members/3225,https://house.texas.gov/images/members/3225.jpg?v=1
30083,State Representative,Eddie Andrews,Republican Party,State Representative for IA District 43,eddie.andrews@legis.iowa.gov,515-281-3221,,https://iowahouserepublicans.nationbuilder.com/reps,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=30650
30085,State Representative,Emil Bergquist,Republican Party,State Representative for KS District 91,emil.bergquist@house.ks.gov,785-296-7681,,https://www.kslegislature.gov/legislators/rep_bergquist_emil_1/,https://www.kslegislature.gov/static/li_pics/rep_bergquist_emil_1.jpg
30086,State Representative,Hunter Smith,Republican Party,State Representative for IN District 24,h24@iga.in.gov,317-232-9600,,https://iga.in.gov/legislative/2026/legislators/legislator_hunter_smith_1,https://storage.googleapis.com/enview-dev-public-general/legislative-people-photos/157783.jpg
30087,State Representative,Greg Howard,Republican Party,State Representative for CT District 43,greg.howard@housegop.ct.gov,860-240-8700,,"https://www.cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27043%27&dist_name=Howard,%20Greg%20S.",https://www.cga.ct.gov/legpics/043.png?ver=
30088,State Representative,Jason Rojas,Democratic Party,State Representative for CT District 9,jason.rojas@cga.ct.gov,860-240-8585,,"https://www.cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27009%27&dist_name=009%20-%Rojas,%Jason",http://www2.housedems.ct.gov/Rojas/images/Rojas_HS.jpg
30091,State Representative,Pat Grassley,Republican Party,State Representative for IA District 57,pat.grassley@legis.iowa.gov,515-281-3221,,https://iowahouserepublicans.com/members/pat-grassley,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=6277
30092,State Representative,Danny Short,Republican Party,State Representative for DE District 39,daniel.short@delaware.gov,302-744-4171,,https://housegop.delaware.gov/members/house-district-39/,https://housegop.delaware.gov/wp-content/blogs.dir/207/files/sites/207/2022/08/Daniel_Short_Member_Card.jpg
30094,State Representative,Dave Maxey,Republican Party,State Representative for WI District 83,rep.maxey@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2537,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2537.jpg
30095,State Representative,Bernie Willis,Republican Party,State Representative for OH District 74,rep74@ohiohouse.gov,614-466-2038,,https://www.ohiohouse.gov/members/bernard-willis,https://www.legislature.ohio.gov/assets/people/bernard-willis/headshots/thumbnails/medium/bernard-willis-february-2023-headshot_medium.jpg
30096,State Representative,Irene Haines,Republican Party,State Representative for CT District 34,irene.haines@housegop.ct.gov,860-240-8700,,"https://cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27034%27&dist_name=Haines,%20Irene%20M.",https://www.cthousegop.com/haines/wp-content/uploads/sites/77/2021/12/BD3A1188-sized-232x300.jpg
30099,State Representative,Christina Mitchell,Democratic Party,State Representative for ME District 110,christina.mitchell@legislature.maine.gov,800-423-2900,,https://legislature.maine.gov/house/house/MemberProfiles/Details/3135,https://mitchell.mainecandidate.com/images/2155.png
30101,State Representative,Amy Neighbors,Republican Party,State Representative for KY District 21,amy.neighbors@kylegislature.gov,502-564-8100,,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=21,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house21.jpg
30106,State Representative,Thomas Beach,Republican Party,State Representative for SC District 10,thomasbeach@schouse.gov,803-212-6931,,https://scstatehouse.gov/member.php?code=0129545439,https://scstatehouse.gov/images/members/0129545439.jpg
30107,State Representative,Imani Barnes,Democratic Party,State Representative for GA District 86,imani.barnes@house.ga.gov,404-656-0202,,https://www.legis.ga.gov/members/house,https://www.legis.ga.gov/api/images/default-source/portraits/barnes-imani-5037.jpg
30110,State Representative,David Abbott,Republican Party,State Representative for IN District 18,h18@iga.in.gov,317-232-9802,,https://iga.in.gov/legislative/2021/legislators/legislator_david_abbott_1,https://www.indianahouserepublicans.com/clientuploads/directory/members/Main_List/Abbott_Main_List_2022.jpg
30111,State Representative,Bennie Cook,Republican Party,State Representative for MO District 143,bennie.cook@house.mo.gov,573-751-2264,,https://house.mo.gov/MemberDetails.aspx?district=143,https://house.mo.gov/MemberPhoto.aspx?id=2235
30114,State Representative,Jeff McNeely,Republican Party,State Representative for NC District 84,jeffrey.mcneely@ncleg.gov,919-733-5661,,https://www.ncleg.gov/Members/Biography/H/761,https://www.ncleg.gov/Members/MemberImage/H/761/Low
30115,State Representative,Allison Dahle,Democratic Party,State Representative for NC District 11,allison.dahle@ncleg.gov,919-733-5755,,https://www.ncleg.gov/Members/Biography/H/740,https://www.ncleg.gov/Members/MemberImage/H/740/Low
30117,State Representative,Nate Wadsworth,Republican Party,State Representative for ME District 82,nathan.wadsworth@legislature.maine.gov,800-423-2900,,https://legislature.maine.gov/house/house/MemberProfiles/Details/46,
30118,State Representative,Carla Cunningham,Independent,State Representative for NC District 106,carla.cunningham@ncleg.gov,919-733-5807,,https://www.ncleg.gov/Members/Biography/H/642,https://www.ncleg.gov/Members/MemberImage/H/642/Low
30119,State Representative,Scott Allen,Republican Party,State Representative for WI District 82,rep.allen@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2017/legislators/assembly/1533,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2441.jpg
30120,State Representative,Tom O'Dea,Republican Party,State Representative for CT District 125,tom.odea@housegop.ct.gov,860-240-8700,,"https://cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27125%27&dist_name=O%27Dea,%20Tom",https://www.cthousegop.com/odea/wp-content/uploads/sites/46/2018/05/ODea-Headshot-683x1024.jpg
30123,State Representative,Glenn Bosch,Republican Party,State Representative for ND District 30,gdbosch@ndlegis.gov,,,https://ndlegis.gov/biography/glenn-bosch,https://www.ndlegis.gov/sites/default/files/styles/member_list_photo/public/person/photo/gdbosch2023.jpg?itok=v8w6sU_R
30125,State Representative,Justin Olson,Republican Party,State Representative for AZ District 10,jolson@azleg.gov,602-926-3376,,https://www.azleg.gov/house-member/?legislature=57&legislator=2359,http://www.azleg.gov/alisImages/MemberPhotos/51leg/House/OLSON.gif
30126,State Representative,Holly Sargent,Democratic Party,State Representative for ME District 147,holly.sargent@legislature.maine.gov,800-423-2900,,https://legislature.maine.gov/house/house/MemberProfiles/Details/1471,https://legislature.maine.gov/house/house/Repository/MemberProfiles/191052f1-463d-4a44-bfdc-ecde7bb45ec0_SARGENT.jpg
30127,State Representative,Dacia Grayber,Democratic Party,State Representative for OR District 28,rep.daciagrayber@oregonlegislature.gov,503-986-1428,,https://www.oregonlegislature.gov/grayber,https://www.oregonlegislature.gov/grayber/PublishingImages/member_photo.jpg
